"Lake","DateTime","Site","Depth_m","DataType","ModelRunType","WaterTemp_C","SRP_ugL","DIN_ugL","LightAttenuation_Kd","Chla_ugL","Flag_WaterTemp_C","Flag_SRP_ugL","Flag_DIN_ugL","Flag_LightAttenuation_Kd","Flag_Chla_ugL"
"FCR",2017-05-16,50,6.2,"modeled",1,9.07114889481226,7.38002232227931,1.22036367011742,0.550694091206219,4.71702274384005,0,0,0,0,0
"FCR",2017-05-16,50,8,"modeled",1,9.0061745801782,7.36002853137715,3.87246127541073,0.551530866988233,4.85825110624297,0,0,0,0,0
"FCR",2017-05-16,50,9,"modeled",1,8.86818716173192,7.32535031580602,12.2567463662065,0.553306493338505,5.15606539686492,0,0,0,0,0
"FCR",2017-05-17,50,0.1,"modeled",1,18.4995556434093,11.1755400918855,1.7757826350685,0.524490148973761,1.47629372703817,0,0,0,0,0
"FCR",2017-05-17,50,1.6,"modeled",1,17.7911007813462,11.2145354001215,1.90589926384871,0.524578202782815,1.46287979192454,0,0,0,0,0
"FCR",2017-05-17,50,3.8,"modeled",1,14.293193850227,10.4715435363345,0.955264566342487,0.516539466625057,1.72294768003498,0,0,0,0,0
"FCR",2017-05-17,50,5,"modeled",1,9.84983780608222,8.41885032125763,0.795306914643005,0.522511136485853,2.80494571943345,0,0,0,0,0
"FCR",2017-05-17,50,6.2,"modeled",1,9.12783338826151,7.32562798671126,1.07342507773078,0.551787343817157,4.72302420244893,0,0,0,0,0
"FCR",2017-05-17,50,8,"modeled",1,9.06378362089351,7.30429657799162,3.85182329679396,0.552646774767487,4.87011330586526,0,0,0,0,0
"FCR",2017-05-17,50,9,"modeled",1,8.91971403155385,7.26798294227012,12.2000503267063,0.55447285036751,5.17742732874611,0,0,0,0,0
"FCR",2017-05-18,50,0.1,"modeled",1,19.8061115749764,11.2424803898484,1.86973227735661,0.525099283363011,1.46255606990474,0,0,0,0,0
"FCR",2017-05-18,50,1.6,"modeled",1,19.1949074372055,11.2796614347685,1.97985742211761,0.525011384024863,1.43267885851145,0,0,0,0,0
"FCR",2017-05-18,50,3.8,"modeled",1,14.4347152429897,10.469203106071,0.955720488939282,0.516531494031036,1.7287305929171,0,0,0,0,0
"FCR",2017-05-18,50,5,"modeled",1,9.92090364192797,8.40632815542271,0.79546485796027,0.522735290905106,2.80844731961571,0,0,0,0,0
"FCR",2017-05-18,50,6.2,"modeled",1,9.18371286032063,7.29047266789833,0.976266148778175,0.552552425897407,4.71700589377105,0,0,0,0,0
"FCR",2017-05-18,50,8,"modeled",1,9.11949354587457,7.26643409032556,3.61421969380321,0.553486084019787,4.8811483657279,0,0,0,0,0
"FCR",2017-05-18,50,9,"modeled",1,8.96815905657382,7.2295574485642,12.0461121901894,0.55534077866734,5.19399905461424,0,0,0,0,0
"FCR",2017-05-19,50,0.1,"modeled",1,21.0255120511898,11.3348922022086,2.02451164873279,0.525216108172261,1.44040003048924,0,0,0,0,0
"FCR",2017-05-19,50,1.6,"modeled",1,20.1699079230097,11.3908846977958,2.10843076618909,0.525223462757483,1.41716627211702,0,0,0,0,0
"FCR",2017-05-19,50,3.8,"modeled",1,14.5447773017399,10.4633647459017,0.957551695954309,0.5164696470704,1.7318560451102,0,0,0,0,0
"FCR",2017-05-19,50,5,"modeled",1,9.96365458226868,8.39054308330557,0.796550839366731,0.522879337743215,2.81057110483545,0,0,0,0,0
"FCR",2017-05-19,50,6.2,"modeled",1,9.23563838751978,7.25822185241069,1.17913750166942,0.553500788104204,4.72575336032821,0,0,0,0,0
"FCR",2017-05-19,50,8,"modeled",1,9.17402293747842,7.23474345922458,3.47449281880267,0.55441512959266,4.88749431534322,0,0,0,0,0
"FCR",2017-05-19,50,9,"modeled",1,9.02000954313385,7.20723212136538,12.3884050183264,0.555998590688546,5.14806219721447,0,0,0,0,0
"FCR",2017-05-20,50,0.1,"modeled",1,21.4352862412317,11.4725695016673,2.31835980118772,0.525246564125653,1.40178410335513,0,0,0,0,0
"FCR",2017-05-20,50,1.6,"modeled",1,21.0963456394787,11.5617178271847,2.1797311649632,0.525013106930862,1.41383860762098,0,0,0,0,0
"FCR",2017-05-20,50,3.8,"modeled",1,14.6280563631879,10.4567730586273,0.96409080014906,0.516421016424845,1.73676384944228,0,0,0,0,0
"FCR",2017-05-20,50,5,"modeled",1,9.99586992684314,8.37351596977825,0.797894639894778,0.523077139376652,2.81522939597144,0,0,0,0,0
"FCR",2017-05-20,50,6.2,"modeled",1,9.27992249433108,7.24039840432462,1.06597796715217,0.554266012652941,4.71139685704343,0,0,0,0,0
"FCR",2017-05-20,50,8,"modeled",1,9.2228440135923,7.21909198841816,3.61760800436144,0.555112619138454,4.85998283814428,0,0,0,0,0
"FCR",2017-05-20,50,9,"modeled",1,9.06688408949356,7.18891476947956,12.4397284058625,0.55677751947462,5.13610572885749,0,0,0,0,0
"FCR",2017-05-21,50,0.1,"modeled",1,21.7614676963279,11.6077047590817,2.46400046624651,0.524484289476997,1.38512695585225,0,0,0,0,0
"FCR",2017-05-21,50,1.6,"modeled",1,21.4936772354695,11.6974665564009,2.56249873146248,0.525035544907371,1.37479298172592,0,0,0,0,0
"FCR",2017-05-21,50,3.8,"modeled",1,14.7063359536721,10.4591131350758,0.973519993045538,0.51644077059714,1.74616363719033,0,0,0,0,0
"FCR",2017-05-21,50,5,"modeled",1,10.0347067667739,8.35943049791534,0.803568130828692,0.523355529530393,2.82042997496735,0,0,0,0,0
"FCR",2017-05-21,50,6.2,"modeled",1,9.32566734187654,7.25297162588763,1.28705038228971,0.554194776766257,4.6530107675534,0,0,0,0,0
"FCR",2017-05-21,50,8,"modeled",1,9.26457407513883,7.2445828424011,4.46963097672297,0.554692472822512,4.72985819177325,0,0,0,0,0
"FCR",2017-05-21,50,9,"modeled",1,9.1107601085629,7.2267324850473,13.7995714433442,0.555992327430266,4.93606788965462,0,0,0,0,0
"FCR",2017-05-22,50,0.1,"modeled",1,20.5404421870925,11.7892142624937,2.22057672939822,0.524329921812569,1.39605578257198,0,0,0,0,0
"FCR",2017-05-22,50,1.6,"modeled",1,20.5404323434958,11.7939927906503,2.23988992050378,0.523932788937646,1.3915401746564,0,0,0,0,0
"FCR",2017-05-22,50,3.8,"modeled",1,14.6504884786916,10.4536901113696,0.976447108626176,0.516361114880258,1.75070868252965,0,0,0,0,0
"FCR",2017-05-22,50,5,"modeled",1,10.0029378622632,8.34406726528997,0.815432160558402,0.523498022843359,2.82068017046145,0,0,0,0,0
"FCR",2017-05-22,50,6.2,"modeled",1,9.33775164976004,7.2608070054846,1.36479665177031,0.554570989316992,4.62088688268024,0,0,0,0,0
"FCR",2017-05-22,50,8,"modeled",1,9.29665163233634,7.25246910442568,4.44052862721162,0.555051331738857,4.69678240763416,0,0,0,0,0
"FCR",2017-05-22,50,9,"modeled",1,9.14603966988701,7.28838911132313,16.469617136478,0.554794286820074,4.60397592944788,0,0,0,0,0
"FCR",2017-05-23,50,0.1,"modeled",1,20.6384109590408,11.9165701560615,2.18720651360402,0.523335405399381,1.40331662339333,0,0,0,0,0
"FCR",2017-05-23,50,1.6,"modeled",1,20.6384099383506,11.9214322736238,2.2068342165534,0.523271947431352,1.39924784645795,0,0,0,0,0
"FCR",2017-05-23,50,3.8,"modeled",1,14.7333366668145,10.4578674845141,0.980813880055088,0.51637405412443,1.76009331007825,0,0,0,0,0
"FCR",2017-05-23,50,5,"modeled",1,10.047923153353,8.33486713219501,0.813818594795052,0.523640243535592,2.81789462802529,0,0,0,0,0
"FCR",2017-05-23,50,6.2,"modeled",1,9.379787663002,7.27190419522555,1.20092273998072,0.555060305363549,4.61596639693357,0,0,0,0,0
"FCR",2017-05-23,50,8,"modeled",1,9.32513578074944,7.25048609019353,3.79230673051873,0.555924167018329,4.76728385967472,0,0,0,0,0
"FCR",2017-05-23,50,9,"modeled",1,9.17657742661476,7.23167470888778,13.2162263784969,0.557261239981897,4.98005006573143,0,0,0,0,0
"FCR",2017-05-24,50,0.1,"modeled",1,19.3612168036714,11.8574747732484,2.22264804937453,0.522921338168859,1.41249971320533,0,0,0,0,0
"FCR",2017-05-24,50,1.6,"modeled",1,19.361216803499,11.8620607243342,2.24106338160834,0.521681276643738,1.40865988841674,0,0,0,0,0
"FCR",2017-05-24,50,3.8,"modeled",1,14.7385549252371,10.4894355810889,0.998170156535536,0.516411717866659,1.76586582713811,0,0,0,0,0
"FCR",2017-05-24,50,5,"modeled",1,10.0686302648424,8.34958604550805,0.844766980049436,0.523388189940862,2.78509356401088,0,0,0,0,0
"FCR",2017-05-24,50,6.2,"modeled",1,9.39441817407249,7.2755695643286,1.29939614037478,0.555593971538053,4.58792825872386,0,0,0,0,0
"FCR",2017-05-24,50,8,"modeled",1,9.35797429805451,7.27260916191562,4.59824938767819,0.555909273434442,4.63242931762515,0,0,0,0,0
"FCR",2017-05-24,50,9,"modeled",1,9.20862322365726,7.30704459334992,16.7747716808737,0.555710832282008,4.55018950627285,0,0,0,0,0
"FCR",2017-05-25,50,0.1,"modeled",1,18.6210045128089,11.7941487994842,2.11376188271439,0.520300241772745,1.41623542887325,0,0,0,0,0
"FCR",2017-05-25,50,1.6,"modeled",1,18.6209947800894,11.7984854577007,2.13114290143281,0.519977217967217,1.41270378779013,0,0,0,0,0
"FCR",2017-05-25,50,3.8,"modeled",1,14.6897330499389,10.4825924450282,0.991274287193338,0.516432023285408,1.78021468117634,0,0,0,0,0
"FCR",2017-05-25,50,5,"modeled",1,10.0504499002439,8.33167148130816,0.845044178177307,0.523708507348822,2.79438085238201,0,0,0,0,0
"FCR",2017-05-25,50,6.2,"modeled",1,9.41315988112779,7.26601849528734,1.48666046385624,0.556385315753771,4.56080050269428,0,0,0,0,0
"FCR",2017-05-25,50,8,"modeled",1,9.3775046267899,7.25743965390905,4.51637269321469,0.556879662049913,4.63432659722771,0,0,0,0,0
"FCR",2017-05-25,50,9,"modeled",1,9.23138135639942,7.29410832219864,16.9645999605026,0.556629186076905,4.54141117875265,0,0,0,0,0
"FCR",2017-05-26,50,0.1,"modeled",1,18.5049187978428,11.9036803615748,2.01248130769433,0.51989520543196,1.44391927769123,0,0,0,0,0
"FCR",2017-05-26,50,1.6,"modeled",1,18.5049187967613,11.9080206390363,2.02987423432601,0.520125164051135,1.44066645436334,0,0,0,0,0
"FCR",2017-05-26,50,3.8,"modeled",1,14.6555042899081,10.4217577074937,0.991314441411433,0.516519776366332,1.81169922129221,0,0,0,0,0
"FCR",2017-05-26,50,5,"modeled",1,10.0219658788877,8.23175864825238,0.827093878204137,0.526150022498606,2.92317466376553,0,0,0,0,0
"FCR",2017-05-26,50,6.2,"modeled",1,9.46001123784689,7.26715283472786,1.28578580967147,0.556301521591262,4.53101905676219,0,0,0,0,0
"FCR",2017-05-26,50,8,"modeled",1,9.40568162999384,7.24698834017346,4.07778918105273,0.557139782748933,4.67484743960088,0,0,0,0,0
"FCR",2017-05-26,50,9,"modeled",1,9.26261160643418,7.25065203681249,14.9258999515219,0.557852188170356,4.76623529566738,0,0,0,0,0
"FCR",2017-05-27,50,0.1,"modeled",1,19.1698684279662,12.0391038662348,2.48308638792115,0.521732476379164,1.4417661116229,0,0,0,0,0
"FCR",2017-05-27,50,1.6,"modeled",1,19.1698667298135,12.0435096857559,2.50082112760205,0.521672234980097,1.4386851342985,0,0,0,0,0
"FCR",2017-05-27,50,3.8,"modeled",1,14.7892316350148,10.4020777362788,0.990021912384569,0.516691890534674,1.8402474825213,0,0,0,0,0
"FCR",2017-05-27,50,5,"modeled",1,10.1199911737414,8.19444301547981,0.802753888414509,0.52749821165417,2.97729344616833,0,0,0,0,0
"FCR",2017-05-27,50,6.2,"modeled",1,9.5237755286815,7.21724972911185,1.1433267868643,0.558156563831496,4.58540195258306,0,0,0,0,0
"FCR",2017-05-27,50,8,"modeled",1,9.45535156335306,7.19569566947989,4.03148306599731,0.559028161457253,4.73509422090768,0,0,0,0,0
"FCR",2017-05-27,50,9,"modeled",1,9.30735301810807,7.16081939400627,13.0132688678691,0.560858967098105,5.04143545034703,0,0,0,0,0
"FCR",2017-05-28,50,0.1,"modeled",1,20.0392459707808,12.1473175192982,2.63065147351108,0.523055548689119,1.44658360101533,0,0,0,0,0
"FCR",2017-05-28,50,1.6,"modeled",1,19.4368790047318,12.1922629304402,2.75103823375285,0.523239008570073,1.44970062092021,0,0,0,0,0
"FCR",2017-05-28,50,3.8,"modeled",1,14.8701703871816,10.390233752497,0.981466737091691,0.516700637304983,1.8505071106535,0,0,0,0,0
"FCR",2017-05-28,50,5,"modeled",1,10.1639171698386,8.17034745327278,0.785584841500517,0.527940131876476,2.99013367456736,0,0,0,0,0
"FCR",2017-05-28,50,6.2,"modeled",1,9.57479978789573,7.14803761199402,1.24545358772268,0.560559598036092,4.65919219587601,0,0,0,0,0
"FCR",2017-05-28,50,8,"modeled",1,9.51411107981215,7.12608542523321,3.9809797532674,0.561440537923042,4.81253188633112,0,0,0,0,0
"FCR",2017-05-28,50,9,"modeled",1,9.36254960791221,7.11376994318308,14.01163749315,0.562611603972185,4.99248546563293,0,0,0,0,0
"FCR",2017-05-29,50,0.1,"modeled",1,20.4752251392443,12.2640422566896,2.93269538451747,0.52488863684061,1.43694115662413,0,0,0,0,0
"FCR",2017-05-29,50,1.6,"modeled",1,20.1837784201175,12.3292534214408,2.84763404977596,0.524500045467748,1.45397137714413,0,0,0,0,0
"FCR",2017-05-29,50,3.8,"modeled",1,14.9146081907461,10.3796237479366,0.97917001890891,0.51668451220067,1.85728089045509,0,0,0,0,0
"FCR",2017-05-29,50,5,"modeled",1,10.1934822532461,8.15513299128634,0.793185840586684,0.528101425680765,2.98691237538636,0,0,0,0,0
"FCR",2017-05-29,50,6.2,"modeled",1,9.61555655588577,7.08363525784394,1.43432371478778,0.562451354036437,4.72478557078606,0,0,0,0,0
"FCR",2017-05-29,50,8,"modeled",1,9.55728414159977,7.06292147412209,4.15928847870804,0.563310556616342,4.87422821689495,0,0,0,0,0
"FCR",2017-05-29,50,9,"modeled",1,9.40843030745109,7.07437249992567,15.2262186434911,0.563781746265027,4.92030973810242,0,0,0,0,0
"FCR",2017-05-30,50,0.1,"modeled",1,20.6188885959578,12.3883982708732,2.88620349563352,0.525863187280246,1.44929197740674,0,0,0,0,0
"FCR",2017-05-30,50,1.6,"modeled",1,20.617253512234,12.39344809807,2.90616718382434,0.525873295615268,1.44450064230551,0,0,0,0,0
"FCR",2017-05-30,50,3.8,"modeled",1,14.9903830297605,10.3669002465392,0.983582678952019,0.516721209529955,1.86784849687842,0,0,0,0,0
"FCR",2017-05-30,50,5,"modeled",1,10.2397822611226,8.13359256458973,0.789011297541416,0.528523758227073,2.99670265406832,0,0,0,0,0
"FCR",2017-05-30,50,6.2,"modeled",1,9.66284161148275,6.99102346482639,1.30749461744455,0.565259194985283,4.81913807261348,0,0,0,0,0
"FCR",2017-05-30,50,8,"modeled",1,9.59978520731731,6.96729417519834,4.17439552656457,0.566214803334771,4.98386239622328,0,0,0,0,0
"FCR",2017-05-30,50,9,"modeled",1,9.44897281442704,6.96690923608506,14.6160061001128,0.567026033279006,5.09524189841044,0,0,0,0,0
"FCR",2017-05-31,50,0.1,"modeled",1,20.9904905052606,12.498628184976,2.96986826619919,0.526892447518319,1.45309618839504,0,0,0,0,0
"FCR",2017-05-31,50,1.6,"modeled",1,20.9868085709156,12.5041807319652,2.99115557008526,0.527298193002142,1.44810121560037,0,0,0,0,0
"FCR",2017-05-31,50,3.8,"modeled",1,15.0770080890686,10.3545783705381,0.989256844549584,0.516734112320559,1.87621386915931,0,0,0,0,0
"FCR",2017-05-31,50,5,"modeled",1,10.2900093122837,8.11539462121468,0.7893538868953,0.52877651501107,2.99854197720014,0,0,0,0,0
"FCR",2017-05-31,50,6.2,"modeled",1,9.71441358441256,6.98568934605999,1.31018246217542,0.566032855434322,4.9144943420911,0,0,0,0,0
"FCR",2017-05-31,50,8,"modeled",1,9.64887744007863,6.9636694264544,3.94909330320517,0.566924964536043,5.06961053214314,0,0,0,0,0
"FCR",2017-05-31,50,9,"modeled",1,9.49580644307425,6.94562848595119,13.7986918893976,0.568270737717725,5.28299602020508,0,0,0,0,0
"FCR",2017-06-01,50,0.1,"modeled",1,21.0079652087605,12.5734064832406,2.96622534055634,0.528512716360914,1.46838140737377,0,0,0,0,0
"FCR",2017-06-01,50,1.6,"modeled",1,21.0078607558348,12.5784501168654,2.98653531697062,0.528491958386291,1.46452082721596,0,0,0,0,0
"FCR",2017-06-01,50,3.8,"modeled",1,15.1578927602188,10.343041012419,0.998581624252972,0.516822821910476,1.8898853943612,0,0,0,0,0
"FCR",2017-06-01,50,5,"modeled",1,10.3442870534437,8.09744283765871,0.80087110241156,0.52915704461893,3.00361896163106,0,0,0,0,0
"FCR",2017-06-01,50,6.2,"modeled",1,9.76283844719651,6.94884129447809,1.26527468704177,0.566626835498867,4.99623725864872,0,0,0,0,0
"FCR",2017-06-01,50,8,"modeled",1,9.69804074579844,6.92660362610449,4.0021331600459,0.567526080191987,5.15134687826403,0,0,0,0,0
"FCR",2017-06-01,50,9,"modeled",1,9.54363939805795,6.91735971301165,14.2951809949821,0.568615039023466,5.31545508629094,0,0,0,0,0
"FCR",2017-06-02,50,0.1,"modeled",1,21.260368621806,12.6839257185522,3.00607143903018,0.529809029434236,1.47782782210908,0,0,0,0,0
"FCR",2017-06-02,50,1.6,"modeled",1,21.2603635192103,12.689053199536,3.02679026480851,0.529753912222216,1.47541185716708,0,0,0,0,0
"FCR",2017-06-02,50,3.8,"modeled",1,15.2957116846925,10.3277004267011,1.00736483613636,0.516943602513467,1.90589634675098,0,0,0,0,0
"FCR",2017-06-02,50,5,"modeled",1,10.4246351852296,8.07321332517525,0.795958376140762,0.529698842484814,3.01807713101663,0,0,0,0,0
"FCR",2017-06-02,50,6.2,"modeled",1,9.82807595834886,6.88088338185941,1.29440249759887,0.567062405018875,5.0779724393876,0,0,0,0,0
"FCR",2017-06-02,50,8,"modeled",1,9.75102763523252,6.85523234830965,4.07761283463445,0.568077661590253,5.25322532669496,0,0,0,0,0
"FCR",2017-06-02,50,9,"modeled",1,9.59659631055114,6.82091565625466,12.9837310960229,0.569878321110851,5.55402278206389,0,0,0,0,0
"FCR",2017-06-03,50,0.1,"modeled",1,21.1116055141906,12.7829339344519,2.96355784057779,0.529946322382411,1.49371981356271,0,0,0,0,0
"FCR",2017-06-03,50,1.6,"modeled",1,21.1116055083226,12.7880327948033,2.98414949854968,0.530824544119147,1.49130301569597,0,0,0,0,0
"FCR",2017-06-03,50,3.8,"modeled",1,15.4430405670026,10.3083846332037,1.01826979988908,0.517146856872965,1.92784999503502,0,0,0,0,0
"FCR",2017-06-03,50,5,"modeled",1,10.5166793836727,8.03835830177276,0.792152288229879,0.530721951148216,3.05405407273296,0,0,0,0,0
"FCR",2017-06-03,50,6.2,"modeled",1,9.89749397498742,6.8137142687106,1.18770753468249,0.567380185533184,5.13966264083125,0,0,0,0,0
"FCR",2017-06-03,50,8,"modeled",1,9.8174591509258,6.7883461990926,4.01102302952487,0.56837472381807,5.30600204848101,0,0,0,0,0
"FCR",2017-06-03,50,9,"modeled",1,9.65098879832887,6.74205275056028,15.2360628931147,0.570741807487051,5.70432523918815,0,0,0,0,0
"FCR",2017-06-04,50,0.1,"modeled",1,21.1404211741482,12.8592646195167,2.79528934905845,0.531834300576944,1.52825405893063,0,0,0,0,0
"FCR",2017-06-04,50,1.6,"modeled",1,21.14041942674,12.8643777805343,2.81593097093795,0.53175591743235,1.525853356664,0,0,0,0,0
"FCR",2017-06-04,50,3.8,"modeled",1,15.5814199667856,10.2907493245426,1.02404138374892,0.517276973137332,1.94392064944139,0,0,0,0,0
"FCR",2017-06-04,50,5,"modeled",1,10.5910103496028,8.00237230208024,0.7869910010995,0.531539831173259,3.08385648931263,0,0,0,0,0
"FCR",2017-06-04,50,6.2,"modeled",1,9.97036234892489,6.74262694581597,1.28197597860298,0.567658607552247,5.1964729938059,0,0,0,0,0
"FCR",2017-06-04,50,8,"modeled",1,9.88881128358208,6.71780118088542,4.05438001491824,0.568634619787914,5.36192263453512,0,0,0,0,0
"FCR",2017-06-04,50,9,"modeled",1,9.72897038990562,6.67490970775867,14.4247429689805,0.570819982158465,5.72941171000859,0,0,0,0,0
"FCR",2017-06-05,50,0.1,"modeled",1,22.1219808616285,12.9456353344132,2.70195622476973,0.532141692036682,1.53262415965091,0,0,0,0,0
"FCR",2017-06-05,50,1.6,"modeled",1,21.4656235759806,13.0156824108966,2.77645263411033,0.532550956355188,1.55059005318221,0,0,0,0,0
"FCR",2017-06-05,50,3.8,"modeled",1,15.719667074265,10.2779614275621,1.02971057345043,0.517370368663459,1.95585248380324,0,0,0,0,0
"FCR",2017-06-05,50,5,"modeled",1,10.6738957203688,7.9860488453109,0.783673023286537,0.531768161983951,3.08464186844276,0,0,0,0,0
"FCR",2017-06-05,50,6.2,"modeled",1,10.0328242435816,6.64936418725436,1.20905920638926,0.568627464180411,5.2881624460619,0,0,0,0,0
"FCR",2017-06-05,50,8,"modeled",1,9.95307974255051,6.62217509559543,4.10088846104885,0.569649155555175,5.46571215509183,0,0,0,0,0
"FCR",2017-06-05,50,9,"modeled",1,9.77558688652318,6.58327126282341,15.7487177659177,0.571807158430918,5.82343138858223,0,0,0,0,0
"FCR",2017-06-06,50,0.1,"modeled",1,21.0162955683789,12.9526973314304,2.74617685053139,0.531055083879387,1.52843496093009,0,0,0,0,0
"FCR",2017-06-06,50,1.6,"modeled",1,21.0162955670407,12.9578823153771,2.76705500423875,0.531650076861749,1.52593443457234,0,0,0,0,0
"FCR",2017-06-06,50,3.8,"modeled",1,15.7331761142546,10.2896277744436,1.03428068667585,0.517612407339189,1.97006820747476,0,0,0,0,0
"FCR",2017-06-06,50,5,"modeled",1,10.7024627346931,7.9962996645112,0.809243200235624,0.531496558767971,3.05882471710536,0,0,0,0,0
"FCR",2017-06-06,50,6.2,"modeled",1,10.0561034351808,6.55993523059821,1.61036256775601,0.569344063891613,5.35610317943464,0,0,0,0,0
"FCR",2017-06-06,50,8,"modeled",1,10.0045413873089,6.55983439557034,5.26564259977293,0.569577800917363,5.38595158750193,0,0,0,0,0
"FCR",2017-06-06,50,9,"modeled",1,9.84045506662022,6.60895488987418,20.6320462288526,0.569126423104949,5.24682862262695,0,0,0,0,0
"FCR",2017-06-07,50,0.1,"modeled",1,20.6843279503449,12.9876369075701,2.7219224475231,0.532751201354303,1.57832880433215,0,0,0,0,0
"FCR",2017-06-07,50,1.6,"modeled",1,20.6843279503195,12.9926080255863,2.74195456947165,0.53266840546771,1.57610864899793,0,0,0,0,0
"FCR",2017-06-07,50,3.8,"modeled",1,15.8358306742237,10.2507831054373,1.04656909929684,0.518153591781833,2.01847164346996,0,0,0,0,0
"FCR",2017-06-07,50,5,"modeled",1,10.810825994578,7.95841101552728,0.798594210977739,0.532745119666072,3.11466817285885,0,0,0,0,0
"FCR",2017-06-07,50,6.2,"modeled",1,10.1304308434184,6.51627433788616,1.39044283300634,0.569367636421683,5.37968942583781,0,0,0,0,0
"FCR",2017-06-07,50,8,"modeled",1,10.0446202750512,6.48822756190832,4.10281474299192,0.570444352574341,5.56376363817863,0,0,0,0,0
"FCR",2017-06-07,50,9,"modeled",1,9.87467915061706,6.45112501367357,13.1591852196366,0.572345300165233,5.88310492182341,0,0,0,0,0
"FCR",2017-06-08,50,0.1,"modeled",1,20.0539489792279,13.0933074171976,2.53884152733589,0.533305120011107,1.61505512165578,0,0,0,0,0
"FCR",2017-06-08,50,1.6,"modeled",1,20.0539489792279,13.0980838515285,2.55805571994925,0.533250691535497,1.61281572138356,0,0,0,0,0
"FCR",2017-06-08,50,3.8,"modeled",1,15.8625902566987,10.2346390891355,1.02474386614059,0.518238181400788,2.0294048925371,0,0,0,0,0
"FCR",2017-06-08,50,5,"modeled",1,10.8388996520377,7.94215590427206,0.788139930036805,0.532839833026901,3.11132921398712,0,0,0,0,0
"FCR",2017-06-08,50,6.2,"modeled",1,10.1651432257499,6.45195617851432,1.14020104763811,0.570209767402291,5.44648638226664,0,0,0,0,0
"FCR",2017-06-08,50,8,"modeled",1,10.0985803232439,6.42686525702972,4.12303110257318,0.571175773304584,5.61618628865745,0,0,0,0,0
"FCR",2017-06-08,50,9,"modeled",1,9.9236382618702,6.43494296764734,15.5174500978545,0.571776271483729,5.68571412488533,0,0,0,0,0
"FCR",2017-06-09,50,0.1,"modeled",1,19.8886212570019,13.2203889301448,2.05223833734888,0.532950264177133,1.64878456971411,0,0,0,0,0
"FCR",2017-06-09,50,1.6,"modeled",1,19.8886212570019,13.2251708386634,2.07145738418076,0.532908950420088,1.646621242991,0,0,0,0,0
"FCR",2017-06-09,50,3.8,"modeled",1,15.9025960580938,10.2217991996376,1.0134651786512,0.518303021499998,2.03653379481703,0,0,0,0,0
"FCR",2017-06-09,50,5,"modeled",1,10.8719899636886,7.92999813658183,0.789132125756382,0.53281903154484,3.10154301689503,0,0,0,0,0
"FCR",2017-06-09,50,6.2,"modeled",1,10.206880225306,6.40934890340754,1.03090288656255,0.570782981978909,5.49141646691894,0,0,0,0,0
"FCR",2017-06-09,50,8,"modeled",1,10.13993451845,6.37970981454356,3.84660734799844,0.571882088579237,5.68609529961498,0,0,0,0,0
"FCR",2017-06-09,50,9,"modeled",1,9.96434430836998,6.38480764100261,15.1711811170717,0.572576502167252,5.77415485778951,0,0,0,0,0
"FCR",2017-06-10,50,0.1,"modeled",1,20.1949529769169,13.3325167383651,1.82414570606749,0.532911841253109,1.67411774075413,0,0,0,0,0
"FCR",2017-06-10,50,1.6,"modeled",1,20.1948880245128,13.3373530018709,1.84360811270985,0.53280225328393,1.67128525486876,0,0,0,0,0
"FCR",2017-06-10,50,3.8,"modeled",1,16.0290561738682,10.2049128210642,1.00743037055338,0.518424435395309,2.04755719989077,0,0,0,0,0
"FCR",2017-06-10,50,5,"modeled",1,10.950000606674,7.9099302948068,0.801486940389975,0.533060345860992,3.10558349209536,0,0,0,0,0
"FCR",2017-06-10,50,6.2,"modeled",1,10.2719712895022,6.39128169997071,1.16539962396542,0.570933709353404,5.49908043827833,0,0,0,0,0
"FCR",2017-06-10,50,8,"modeled",1,10.1866294284817,6.36119132726294,3.98051179783645,0.572081569240846,5.700399379777,0,0,0,0,0
"FCR",2017-06-10,50,9,"modeled",1,10.0153222721174,6.31201710110745,12.5955394158008,0.574344317361376,6.08831437124122,0,0,0,0,0
"FCR",2017-06-11,50,0.1,"modeled",1,21.1013636896022,13.4411824964902,2.01385806944503,0.53263114222537,1.67250983184404,0,0,0,0,0
"FCR",2017-06-11,50,1.6,"modeled",1,20.57886742988,13.4889073933993,2.11049415384265,0.533111383595141,1.68720005117847,0,0,0,0,0
"FCR",2017-06-11,50,3.8,"modeled",1,16.160640994007,10.1904708109714,1.01004732618619,0.518461461440829,2.05153395922642,0,0,0,0,0
"FCR",2017-06-11,50,5,"modeled",1,11.0249659471312,7.89480484959871,0.806220235636265,0.533078184855806,3.09900108394209,0,0,0,0,0
"FCR",2017-06-11,50,6.2,"modeled",1,10.3343811024264,6.3498951503424,1.27026673063827,0.572049662337237,5.58458067211916,0,0,0,0,0
"FCR",2017-06-11,50,8,"modeled",1,10.2493366333727,6.32343876346521,3.76952833143499,0.573068501187502,5.76503740033175,0,0,0,0,0
"FCR",2017-06-11,50,9,"modeled",1,10.0668368052849,6.28066440774161,12.9064650085688,0.575163597635043,6.12059826006588,0,0,0,0,0
"FCR",2017-06-12,50,0.1,"modeled",1,21.7789563209614,13.5990108333812,2.23944117642377,0.532753102312491,1.6591084380758,0,0,0,0,0
"FCR",2017-06-12,50,1.6,"modeled",1,21.301375792567,13.6497296602327,2.32369713200469,0.532953053582632,1.67533184396597,0,0,0,0,0
